									
8	241	SHAVE	TI	shave(ti).swf	shave(ti)_rev.mp4		tì​		
8	242	KNIFE, BLADE	DAO	knife, blade(dao).swf	knife, blade(dao)_rev.mp4		dāo​		
9	244	RAZOR	TI DAO	RAZOR (ti dao).swf	RAZOR_(ti_dao)_rev.mp4		tì​ dāo​		
9	245	BOX	XIANG	BOX(he zi).swf	BOX(he_zi)_rev.mp4		​xiāng​		
9	246	PRESS	AN	press(an).swf	press(an)_rev1.mp4		àn​		
9	247	RUB	MO	rub(mo).swf	rub(mo)_rev.mp4		​mó​		
9	248	MASSAGE	AN MO	MASSAGE(an mo).swf	MASSAGE(an_mo)_rev.mp4		àn ​mó​		
9	249	HALL	TING	hall(ting).swf	hall(ting)_rev1.mp4		 tīng​		
9	250	RESTAURANT	CAN TING	RESTAURANT(can ting).swf	RESTAURANT(can_ting)_rev.mp4		cān ​tīng​		
9	251	PERSON	SHENG	person(sheng)_rev.swf	person(sheng)_rev.mp4		shēng​		
9	252	WAITER	DAI YING SHENG	Waiter (dai ying sheng).swf	Waiter (dai ying sheng).mp4		dài​ yìng​ shēng​		
9	253	EARLY, MORNING	ZAO	Early morning (zao).swf	Early morning (zao).mp4		zǎo		
9	254	BREAKFAST	ZAO CAN	Breakfast (zao can).swf	Breakfast (zao can).mp4		zǎo ​cān​		
9	255	NOON	WU 	Noon (wu).swf	Noon (wu)1.mp4		wǔ​		
9	256	LUNCH	WU CAN	LUNCH(wu can).swf	LUNCH(woo_can)_rev.mp4		wǔ​ cān​		
9	257	DOWN, AFTER	XIA	DOWN (xia).swf	DOWN(xia)_rev.mp4		xià​		
9	258	LATE AFTERNOON	XIA WU	late afternoon(xia wu).swf	late_afternoon(xia_w)_rev_1-NOSOUND.mp4		xià ​wǔ​		
9	259	TEA TIME	XIA WU CHA	TEA TIME (xia wu cha).swf	TEA_TIME(as_in_afternoon_tea)(xia_w_cha)_rev_1-NOSOUND.mp4		xià​ wǔ​ chá​		
9	260	NIGHT	WAN	night(WAN).swf	night(WAN)_rev.mp4		wǎn		
9	261	DINNER	WAN CAN	DINNER(wan can).swf	DINNER(wn_can)_rev.mp4		wǎn ​cān​		
9	262	TOILET (Not used alone in daily conversation)	CE	toliet(ce)_rev_1.swf	toliet(ce)_rev_1-NOSOUND.mp4		cè​		
9	263	TOILET	CE SUO	TOILET (ce suo).swf	TOILET(ce_su)_rev_2-NOSOUND.mp4		cè ​suǒ​		
9	264	WHERE IS THE TOILET	CE SUO ZAI NA LI	Where is the toilet - ce suo zai na li.swf	Where_is_the_toilet-ce_suo_zai_na_li.mp4		cè​ suǒ​ zài​ nǎ ​lǐ​		
9	265	TABLE	ZHUO	Table - Zhuo.swf	Table-Zhuo.mp4		zhuō​		
9	266	NOUN SUFFIX	ZI	noun_suffix(zi)_rev.swf	noun_suffix(zi)_rev.mp4		zi		
9	267	TABLE	ZHUO ZI	TABLE (zhuo zi).swf	TABLE(zhuo_zi)_rev.mp4		zhuō​ zi​		
9	268	CHAIR	YI	Chair - Eagle.swf	Chair-Eagle.mp4		yǐ​		
10	270	WHEEL + CHAIR	YI ZI	CHAIR(yi_zi)_rev.swf	CHAIR(yi_zi)_rev.mp4		yǐ​ zi​		
10	271	BOWL	WAN	BOWL_(w_n)_rev.swf	BOWL_(w_n)_rev.mp4		wǎn​		
10	272	PLATE	PAN	PLATE(pan)_rev.swf	PLATE(pan)_rev.mp4		pán​		
10	273	FORK	CHA	FORK(cha)_rev.swf	FORK(cha)_rev.mp4		chā​		
10	274	KNIFE	DAO	knife, blade(dao).swf	knife,_blade(dao)_rev.mp4		dāo​		
10	275	SOUP	TANG	soup(tang)_rev.swf	soup(tang)_rev.mp4		tāng​		
10	276	SPOON	CHI	spoon(chi)_rev.swf	spoon(chi)_rev.mp4		​chí​		
10	277	SPOON	TANG CHI	SPOON(tāng chí).swf	SPOON(tang_chi).mp4		tāng ​chí​		
10	278	CHOPSTICKS	KUAI	Chopsticks - Kuai.swf	chopsticks(kuai)_rev.mp4		kuài​		
10	279	CHOPSTICKS	KUAI ZI	chopsticks(kuai Z)_rev.swf	Chopsticks-Kuai.mp4		kuài​ zi​		
10	280	BILL PLEASE	QING NI GEI WO ZHANG DAN	Bill Please (qing ni gei wo zhang dan).swf	Bill Please (qing ni gei wo zhang dan).mp4		qǐng​ nǐ​ gěi​ wǒ​ zhàng​ dān​		
10	281	ICE	BING	Ice(bing)_rev.swf	Ice(bing)_rev.mp4		bīng​		
10	282	MODAL PARTICLE	BA	BAR (BA).swf	BAR(ba)_rev1.mp4		​bā​		
10	283	BAR	JIU BA	BAR(ji_ba)_rev.swf	BAR(ji_ba)_rev.mp4		jiǔ​ bā​ 		
10	284	BEER	PI 	Beer - Pi.swf	Beer-Pi.mp4		pí		
10	285	BEER	PI JIU	Beer(pi_ji)_rev.swf	Beer(pi_ji)_rev.mp4		pí​ jiǔ		
10	286	CAN, MAY, ABLE TO, CERTAIN	KE 	CAN (KE).swf	Can_kě​.mp4		kě		
10	287	HAPPY	LE	Happy - Le.swf	Happy-Le.mp4	Happy-kuai_le.mp4	lè 		
10	288	COCA COLA	KE LE	Coca_Cola(ke_le)_rev.swf	Coca_Cola(ke_le)_rev.mp4		kě​ lè		
10	289	WHITE	BAI  	WHITE (bai).swf	WHITE(bai)_rev_1-NOSOUND.mp4		bái​		
10	290	WATER	SHUI	Water (Shui).swf	Water_Shui3-NOSOUND.mp4		shuǐ​		
10	291	WATER	BAI KAI SHUI	Water (bai kai shu)1.swf	Water(bai kai shu)_rev_1-NOSOUND.mp4		Bǎi ​shì ​kě ​lè​		
10	292	WHISKY	WEI SHI JI	Whisky (wei shi ji).swf	Whisky(wei_shi_ji)2-NOSOUND.mp4		wēi​ shì ​jì​ or WEIGH SHIRt JEAns		
10	293	PEPSI COLA	BAI SHI KE LE	someone buying a shirt with curler on his head (looking ridicule)	Pepsi_Cola-bai_shi_ke_le.mp4		Bǎi ​shì ​kě ​lè​		
10	294	A BEER /COKE /WATER PLEASE	QING GEI WO PI JIU/ KE LE/ BAI KAI SHUI	A beer, coke, water please - qing gei wo pi jiu, ke le, bai kai shui.swf	A_beer,_coke,_water_please-qing_gei_wo_pi_jiu,_ke_le,_bai_kai_shui.mp4		qǐng​ gěi​ wǒ pí​ jiǔ​ / kě​ lè​ / bái​ kāi​ shuǐ​		
11	296	A DRINK	YIN LIAO	A_DRINK(yn_liao)_rev.swf	A_DRINK(yn_liao)_rev.mp4		yǐn​ liào​		
11	297	BOTTLE	PING ZI	BOTTLE_(ping_zi)_rev.swf	BOTTLE_(ping_zi)_rev.mp4		píng​ zi		
11	298	ALREADY	YI	ALREADY (YI).swf	already_yl1_rev.mp4		yǐ 		
11	299	MARRIAGE	HUN	marriage(hun)_rev.swf	marriage(hun)_rev.mp4		​hūn​		
11	300	MARRIED	YI HUN	MARRIED(y_hun)1.swf	MARRIED(y_hun)1.mp4		yǐ​ hūn​		
11	301	BODY	SHEN	Body - Shen.swf	Body-Shen.mp4		​shēn​		
11	302	SINGLE (AS IN NOT MARRIED)	DAN SHEN	SINGLE (NOT_MARRIED)(dan_shen)_rev.swf	SINGLE (NOT_MARRIED)(dan_shen)_rev_1-NOSOUND.mp4		dān ​shēn​		
11	303	BODY	SHEN TI	Body(shEn_t)1_rev.swf	Body(shEn_t)1_rev.mp4		​shēn​ tǐ		
11	304	TO DO, TO MAKE	ZUO	To do, make (zuo).swf	To do, make (zuo).mp4	To_do_make(zuo)-NOSOUND.mp4	​zuò​		
11	305	WORK	GONG ZUO	Work (gong zuo).swf	Work (gong zuo).mp4		gōng ​zuò​		
11	306	TO PASS, TO SPEND TIME	DU 	to pass spend time (du).swf	to_pass_pend_time(du)_rev_1-NOSOUND.mp		dù​		
11	307	VACATION, FAKE	JIA	Vacation, Fake - Jia.swf	Vacation,_Fake-Jia.mp4		​jià​		
11	308	HOLIDAY, VACATION	DU JIA	HOLIDAY_VACATION(du_jia)1_rev.swf	Rev_1_HOLIDAY_VACATION(du_jia)1_rev.mp4		dù ​jià​		
11	309	LEARN	XUE	Learn(xue)_rev2.swf	Learn(xue)_rev2.mp4		xué​		
11	310	STUDENT	XUE SHENG	STUDENT(xue_sheng)_rev.swf	STUDENT(xue_sheng)_rev.mp4		xué​ sheng​		
11	311	BUSINESS	SHENG YI	Business(sheng_yi)_rev.swf	Business(sheng_yi)_rev.mp4		shēng​ yì​​		
11	312	BUSINESSMAN	SHENG YI REN	BUSINESSMAN(sheng_yi_ren)_rev.swf	BUSINESSMAN(sheng_yi_ren)_rev.mp4		shēng​ yì​​ rén​		
11	313	HOME, FAMILY	JIA	home_family(jia)_rev1.swf	home_family(jia)_rev1.mp4		jiā​		
11	314	COURT, COURTYARD	TING	court_courtyard(ting)_rev_2.swf	court_courtyard(ting)_rev_2.mp4		​tíng​		
11	315	TO OWN, TO HOST, MASTER, LORD, PRIMARY	ZHU	to_own_to_host_master_lord(primary_zh)_rev.swf	to_own_to_host_master_lord(primary_zh)_rev.mp4		​zhǔ​		
11	316	WOMAN	FU	woman (fu).swf	woman(fu)_rev_1-NOSOUND.mp4		​fù​		
11	317	HOUSEWIFE	JIA TING ZHU FU	HOUSEWIFE(jia_ting_zh_fu)_rev1.swf	HOUSEWIFE(jia_ting_zh_fu)_rev1.mp4		jiā ​tíng​ zhǔ ​fù​		
11	318	YOU ARE BEAUTIFUL	NI HEN MEI LI	You Are Beautiful (ni hen mei li).swf	You_Are_Beautiful_(ni_hen_mei_li).mp4		nǐ​ hěn​ měi​ lì​		
11	319	FOLLOW	GEN	Follow(geng)1_rev.swf	Follow(geng)1_rev.mp4		gēn		
11	320	JUMP	TIAO	Jump(tiao)_rev.swf	Jump(tiao)_rev.mp4		tiào​ 		
11	321	DANCE	WU	Dance(w).swf	Dance(w).mp4		wǔ		
11	322	DANCE	TIAO WU	Dance(tiao_w)_rev.swf	Dance(tiao_w)_rev.mp4		tiào​ wǔ​ 		
11	323	CAN YOU DANCE ME?	NI KE YI GENG WO TIAO WU MA	Can You Dance With Me (ni ke yi geng wo tiao wu ma).swf	Can You Dance With Me (ni ke yi geng wo tiao wu ma).mp4		nǐ​ ké​ yǐ​ gēng​ wǒ​ tiào​ wǔ​ ma​		
12	325	YOUNGER SISTER	MEI MEI	YOUNGER SISTER (mei mei).swf	YOUNGER_SISTER(mei_mei)-NOSOUND.mp4		mèi​ mei​		
12	326	ELDER SISTER	JIE JIE	ELDER_SISTER(jie_jie)_rev.swf	ELDER_SISTER(jie_jie)_rev.mp4		jiě​ jie​		
12	327	YOUNGER BROTHER	DI DI	YOUNGER BROTHER (di di).swf	YOUNGER BROTHER(di_di)_rev_1-NOSOUND.mp4		dì​ di​		
12	328	ELDER BROTHER	GE GE	ELDER_BROTHER(ge_ge)_rev.swf	ELDER_BROTHER(ge_ge)_rev.mp4		gē​ ge​		
12	329	DAD	BA BA	DAD(ba_ba)_rev.swf	DAD(ba_ba)_rev.mp4		bà​ ba​		
12	330	MUM	MA MA	MUM(ma_ma)_rev.swf	MUM(ma_ma)_rev.mp4		mā ​ma​		
12	331	GRANDAD	YE YE	GRANDAD(ye_ye)_rev.swf	GRANDAD(ye_ye)_rev.mp4		yé​ ye​		
12	332	GRANDMA	NAI NAI	GRANDMA(ni_nai)1_rev.swf	GRANDMA(ni_nai)1_rev.mp4		nǎi​ nai​		
12	333	SON, CHILD	ER	son_child(er)_rev_1.swf	son_child(er)_rev_1-NOSOUND.mp4	son_child(er)_rev_1-NOSOUND.mp4	ér​		
12	334	SON 	ER ZI	SON(ér_zi)_rev1.swf	SON(ér_zi)_rev1.mp4	SON(ér_zi)_rev1.mp4	ér​ zi​		
12	335	FEMALE	NU	FEMALE(nu)_rev.swf	Female(nu).mp4		nǚ​		
12	336	DAUGHTER	NU ER	DAUGHTER(n_er)_rev.swf	DAUGHTER(n_er)_rev.mp4		nǚ​ ér​		
12	337	FRIEND	PENG 	Friend - Peng.swf	Friend-Peng.mp4		péng​		
12	338	FRIEND	YOU	friend(you).swf	friend(you).mp4		yǒu​		
12	339	FRIEND	PENG YOU	FRIEND(peng_you)_rev.swf	FRIEND(peng_you)_rev.mp4		péng​ yǒu​		
12	340	BOYFRIEND	NAN PENG YOU	Boyfriend (nan peng you).swf	Boyfriend (nan peng you).mp4		nán ​péng​ yǒu​		
12	341	GIRLFRIEND	NU PENG YOU	Girlfriend - nu peng you.swf	Girlfriend-nu_peng_you.mp4		nǚ​ péng​ yǒu​		
12	342	SCHOOL	XIAO	School - Xiao.swf	School-Xiao.mp4		​xiào​		
12	343	SCHOOL	XUE XIAO	School - zue xiao.swf	School-zue_xiao.mp4		xué​ xiào​		
12	344	OLD	LAO	old(lao)_rev.swf	old(lao)_rev.mp4		lǎo​		
12	345	GRANDMOTHER, MATRON, MOTHER-IN-LAW	PO	Grandmother, matron, mother in law - Po.swf	Grandmother,_matron,_mother_in_law-Po.mp4		pó​		
12	346	WIFE	LAO PO	WIFE(lo_po)_rev_1.swf	WIFE(lo_po)_rev_1-NOSOUND.mp4		lǎo​ pó​		
12	347	JUST, UPRIGHT, RIGHTEOUS, GRANDFATHER	GONG	Grandfather, just, upright, righteous.swf	Grandfather,_just,_upright,_righteous.mp4		gōng​		
12	348	HUSBAND	LAO GONG	HUSBAND(lo_gong)_rev.swf	HUSBAND(lo_gong)_rev.mp4		 lǎo​ gōng​		
12	349	MALE	NAN	MALE(nan)_rev.swf	MALE(nan)_rev.mp4		nán​		
12	350	FEMALE	NU	FEMALE(nu)_rev.swf	FEMALE(nu)_rev.mp4		nǚ​		
12	351	CHILD	HAI 	Child - Hai.swf	Child-Hai.mp4		hái​		
12	352	CHILD	HAI ZI	Child(hai_z)_rev.swf	Child(hai_z)_rev.mp4		hái ​zǐ		
12	353	BOY	NAN HAI ZI	Boy - nan hai zi.swf	Boy-nan_hai_zi.mp4		nán​ hái ​zǐ		
12	354	GIRL	NU HAI ZI	Girl (nu hai zi).swf	Girl (nu hai zi).mp4		nǚ ​hái ​zǐ​		
13	356	BUY	GOU	Buy - Gou.swf	Buy-Gou.mp4		gòu​		
13	357	THINGS	WU	things(wu)_rev.swf	things(wu)_rev.mp4		wù​		
13	358	CENTER, MIDDLE, CHINA	ZHONG	Center or Middle (zhong).swf	Center_or_Middle_(zhong).mp4		​zhōng​		
13	359	HEART	XIN	Heart(xin)_rev.swf	Heart(xin)_rev.mp4		xīn​		
13	360	SHOPPING CENTER	GOU WU ZHONG XIN	SHOPPING_CENTRE(gou _wu_zhong_xin)_rev.swf	SHOPPING_CENTRE(gou _wu_zhong_xin)_rev_1-NOSOUND.mp4		gòu ​wù ​zhōng ​xīn​		
13	361	MANY, MUCH	DUO	many_much(duo)_rev.swf	many_much(duo)_rev.mp4		duō 		
13	362	LITTLE, LESS	SHAO	little_less(sh_o)_rev_1.swf	little_less(sh_o)_rev_1.mp4		​shǎo​		
13	363	MANY, MUCH	DUO SHAO	How_much(duo _sho)_rev.swf	How_much(duo _sho)_rev.mp4		duō ​shǎo​		
13	364	MONEY	QIAN	money(qian)_rev.swf	money(qian)_rev.mp4		qián​		
13	365	OTHER, ANOTHER	LING	other_another(lìng)_rev.swf	other_another(lìng)_rev.mp4		lìng​		
13	366	ANOTHER ONE (ALTERNATIVE)	LING YI GE	ANOTHER (LING YI GE).swf	ANOTHER(lìng yi_ge)_rev.mp4		lìng​ yí​ gè​		
13	367	TO LEAVE	BIE	to_leave(bie).swf	to_leave(bie)-NOSOUND.mp4		bié​		
13	368	OTHERS	BIE DE	OTHERS(bie_de)_rev.swf	OTHERS(bie_de)_rev.mp4		bié​ de​		
13	369	PEN	BI	PEN(b)_rev.swf	PEN(b)_rev.mp4		bǐ​		
13	370	GIFT	LI WU	Gift (li wu).swf	Gift (li wu).mp4		lǐ​ wù​		
13	371	AGE, ERA, RECORD	JI	Jesus marked the beginning of the modern ERA, the modern AGE and the beginning of RECORDs. The downward movement indicates falling tone.	Age,_Era,_Records-Ji.mp4		jì​		
13	372	THINK OF	NIAN	Think of - nian.swf	Think_of-nian.mp4		niàn​		
13	373	BOX	HE ZI	BOX (he_zi).swf	BOX(he_zi)_rev.mp4		hé ​zi​		
13	374	BAG	DAI ZI	BAG (DAI).swf	bag(daai)_rev.mp4		dài​ or DIE, zi		
13	375	PAPER BAG	ZHI DAI	PAPER_BAG(zh_dai)_rev.swf	PAPER_BAG(zh_dai)_rev.mp4		zhǐ​ dài​		
13	376	PLASTIC	SU LIAO	Plastic (su liao).swf	Plastic (su liao)-no sound.mp4		sù​ liào​		
13	377	PLASTIC BAG	SU LIAO DAI	a suit wearing leech sucking the blood of the owl and dies	Plastic_Bag-su_liao_dai1.mp4		sù​ liào ​dài​		
13	378	BEAD, PEARL	ZHU 	Pearl, Bead - zhu.swf	Pearl,_Bead-zhu.mp4		zhū​		
13	379	A JEWEL, GEM, A TREASURE	BAO	A jewel, gem, a treasure - bao.swf	A_jewel,_gem,_a_treasure-bao.mp4		bǎo​		
13	380	DIAMOND	ZUAN	Diamond - zuan.swf	Diamond-zuan.mp4		zuàn​		
13	381	STONE	SHI	Stone - shi.swf	Stone-shi.mp4		shí​		
14	383	HAND	SHOU	Hand(shu)_rev1.swf	Hand(shu)_rev1.mp4	Hand(Shou).mp4	shǒu​		
14	384	EXPENSIVE	GUI	EXPENSIVE(gui)_rev.swf	EXPENSIVE(gui)_rev.mp4		guì​		
14	385	ADVANTAGEOUS, CHEAP	PIAN	Advantageous, Cheap - Pian.swf	Advantageous,_Cheap-Pian.mp4		pián ​		
14	386	CHEAP	PIAN YI	CHEAP(pian_yi)_rev.swf	CHEAP(pian_yi)_rev.mp4		pián ​yí​		
14	387	TO BREAK	ZHE	To break - Zhe.swf	to_break(zhe)-NOSOUND.mp4		zhé​​		
14	388	DISCOUNT	ZHE KOU	DISCOUNT(zhe_kou)_rev.swf	DISCOUNT(zhe_kou)_rev.mp4		zhé ​kòu​		
14	389	SALE, TO SELL, MARKET	XIAO SHOU	SALE(xiao_shou)_rev.swf	SALE(xiao_shou)_rev.mp4		xiāo ​shòu​		
14	390	TO DELIVER, TO TURN OVER	JIAO	To deliver, to turn over - Jiao.swf	To deliver_turn over(jiao)_rev.mp4		jiāo​		
14	391	CHANGE, EASY, SIMPLE	YI	Change, easy, simple - yi.swf	Change,_easy,_simple-yi.mp4		yí​		
14	392	TRANSACTION	JIAO YI	Transaction - jiao yi.swf	Transaction-jiao_yi.mp4		jiāo ​yì​		
14	393	TO RECEIVE, TO ACCEPT, TO COLLECT	SHOU	To receive, to accept, to collect - shou.swf	To_receive,_to_accept,_to_collect-shou.mp4		shōu​		
14	394	RECEIPT 	SHOU JU	RECEIPT(shou ju)_rev.swf	RECEIPT(shou ju)_rev.mp4		shōu ​jù​		
14	395	DEPOSIT	DING JIN	Deposit (ding jin).swf	Deposit (ding jin).mp4		dìng ​jīn​		
14	396	FUNDS	KUAN	Funds - kuan.swf	Funds-kuan.mp4		kuǎn​		
14	397	REFUND	TUI KUAN	REFUND(tui_ku_n)_rev.swf	REFUND(tui_ku_n)_rev.mp4		tuì​ kuǎn​		
14	398	CURRENCY EXCHANGE	WAIHUI	Currency_Exchange(wai_hui)_rev.swf	Currency_Exchange(wai_hui)_rev.mp4		wài​huì​		
14	399	CORRECT	DUI	Correct(duì)_rev.swf	Correct(duì)_rev.mp4		duì​		
14	400	CHANGE 	HUAN	change (huan).swf	change (huan).mp4		huàn​		
14	401	BOOK	SHU	BOOK(shu)_rev.swf	BOOK(shu)_rev.mp4		shū​		
14	402	BOOKSTORE	SHU JU	BOOKSTORE(shu_ju)_rev.swf	BOOKSTORE(shu_ju)_rev.mp4		shū​jú​		
14	403	MIX	ZA	Mix - za.swf	Mix-za.mp4		zá​		
15	405	MAGAZINE	ZA ZHI	Magazine (za shi).swf	Magazine (za shi).mp4		zá ​zhì​		
15	406	MAP	DI TU	MAP(di tu)_rev.swf	MAP(di tu)_rev.mp4		dì ​tú​		
15	407	PLAY	WAN 	play(wan)_rev.swf	play(wan)_rev.mp4		wán​		
15	408	TOOL, DEVICE, EQUIPMENT	JU	device tool(qi).swf	device_tool(qi)_rev.mp4		​jù​		
15	409	TOY	WAN JU	TOY (wan ju).swf	TOY(wan_ju)_rev_1-NOSOUND.mp4		wán ​jù​		
15	410	BRAIN	NAO	Brain(n_o)_rev.swf	Brain(n_o)_rev.mp4		​nǎo​		
15	411	COMPUTER	DIAN NAO	COMPUTER(dian_nao)_rev.swf	COMPUTER(dian_nao)_rev.mp4		diàn​ nǎo​		
15	412	MOBILE PHONE	SHOU JI	mobile_PHONE(mobile_PHONE)_rev.swf	mobile_PHONE(mobile_PHONE)_rev.mp4		shǒu ​jī​		
15	413	SHIRT	YI FU	SHIRT(yi_fu)_rev.swf	SHIRT(yi_fu)_rev.mp4		yī​ fú​		
15	414	SKIRT	QUN ZI	SKIRT(qun_zi)_rev.swf	SKIRT(qun_zi)_rev_1-NOSOUND.mp4	SKIRT(qun_zi)_rev_1-NOSOUND.mp4	qún ​zi​		
15	415	SHORTS 	KU ZI	Shorts - ku zi.swf	Shorts-ku_zi.mp4		kù ​zi​		
15	416	SHOES	XIE ZI	SHOE(xie_zi)_rev.swf	SHOE(xie_zi)_rev.mp4		xié​ zi​		
15	417	SOCKS	WA ZI	SOCKS(wa_zi)_rev.swf	SOCKS(wa_zi)_rev.mp4		wà​ zi​		
15	418	TALL	GAO	Tall (gao).swf	Tall(gao)_rev_1-NOSOUND.mp4		gāo​		
15	419	HIGH HEELS	GAO GEN XIE	High Heels - gao gen xie.swf	High_Heels-gao_gen_xie.mp4		gāo​ gēn​ xié​		
15	420	FLAT, LEVEL, EQUAL	PING	Flat - ping.swf	Flat-ping.mp4		píng​		
15	421	UNDER, BOTTOM	DI 	Under, bottom - di.swf	Under,_bottom-di.mp4		​dǐ​		
15	422	FLATS (SHOE)	PING DI XIE	Flat (shoe) - ping di xie.swf	Flat(shoe)-ping_di_xie.mp4		píng​ dǐ​ xié​		
15	423	CARRY	TI	carry(ti).swf	carry(ti).mp4		tí​		
15	424	ATM	TI KUAN JI	ATM (TI KUAN JI).swf	ATM(ti_ ku_n ji)_rev1.mp4		tí ​kuǎn​ jī​		
15	425	COLOR, FACE	YAN	Color, face - yan.swf	Color,_face-yan.mp4		yán​		
15	426	COLOUR	YAN SE 	COLOUR(yan_se)_rev.swf	COLOUR(yan_se)_rev.mp4		yán ​sè​		
15	427	RED	HONG	Red (Hong)_revised.swf	Red (Hong)_revised.mp4		hóng​		
16	429	BLUE	LAN	BLUE(lan)_rev.swf	BLUE(lan)_rev.mp4		lán​		
16	430	YELLOW	HUANG	YELLOW (huang).swf	YELLOW(huang)-NOSOUND.mp4		huáng​		
16	431	PINK	FEN HONG	PINK(fen_hong).swf	PINK(fen_hong)_rev.mp4		fěn​ hóng​		
16	432	WHITE	BAI	WHITE (bai).swf	WHITE(bai)_rev_1-NOSOUND.mp4		bái​		
16	433	GREY	HUI	GREY(huI).swf	GREY(huI)rev.mp4		huī​		
16	434	BLACK	HEI	BLACK(hei).swf	BLACK(hei)_rev.mp4		hēi​		
16	435	ORANGE	CHENG	ORANGE(cheng).swf	ORANGE(cheng)_rev.mp4		chéng​		
16	436	GREEN	QING	GREEN(qing).swf	GREEN(qing)1rev.mp4		qīng​		
16	437	BROWN	HE 	BROWN(he).swf	BROWN(he)_rev.mp4		hè​		
16	438	SICK	BING	Sick - Bing1.swf	Sick-Bing1		​bìng​		
16	439	ILL	SHENG BING	ill (sheng bing).swf	ill (sheng bing).mp4		shēng ​bìng​		
16	440	HOT, BURN	SHAO	Hot-Burn(shao).swf	Hot-Burn(shao)_rev.mp4		shāo​		
16	441	FEVER	FA SHAO	FEVER(fa_shao).swf	FEVER(fa_shao)_rev.mp4		fā​ shāo​		
16	442	HEAD	TOU 	Head(tou).swf	Head(tou)_rev.mp4		tóu​		
16	443	PAIN	TONG	pain(tong).swf	pain(tong)_rev.mp4		​tòng​		
16	444	HEADACHE	TOU TONG	HEADACHE(tou_tong).swf	HEADACHE(tou_tong)1_rev.mp4		tóu ​tòng​		
16	445	COUGH	KE	COUGH_verb(ke).swf	COUGH_verb(ke_sou)_rev.mp4		ké​ 		
16	446	COUGH	KE SOU	COUGH(ke sou).swf	COUGH(ke_sou)_rev.mp4	COUGH(ke_sou)_rev.mp4	sòu​		
16	447	STOMACH	DU ZI	stomach(du).swf	stomach(du)_rev.mp4		dù​ zzz		
16	448	STOMACHACHE	DU ZI TONG	Stomachache(du zi tong).swf	Stomachache(du zi tong).mp4		dù​ zi​ tòng​		
16	449	FAINT	YUN	Faint - yun.swf	Faint-yun.mp4		yūn​		
16	450	MEDICAL, TO CURE	YI	Medical, to cure - yi.swf	Medical,_to_cure-yi.mp4		yī​		
16	451	COURTYARD, INSTITUTION	YUAN	Courtyard, Institution - yuan.swf	Courtyard,_Institution-yuan-nosound.mp4		​yuàn​		
16	452	HOSPITAL	YI YUAN	Hospital - Yi yuan.swf	Hospital-Yi_yuan		yī​ yuàn​		
16	453	SAVE	JIU	Save, Rescue (Jiu).swf	Save, Rescue (Jiu).mp4		jiù​		
16	454	INJURE	SHANG	Injuries - Shang.swf	Injuries-Shang.mp4		shāng		
16	455	AMBULANCE	JIU SHANG CHE	Ambulance (jiu shang che).swf	Ambulance (jiu shang che).mp4		jiù​ shāng​ chē​		
17	457	DOCTOR	YI SHENG	Doctor (Yi Sheng).swf	Doctor (Yi Sheng).mp4		yī​ shēng​		
17	458	PROTECT	HU	Protect(hu).swf	Protect(hu)_rev.mp4		hù​		
17	459	PERSON	SHENG	person(sheng).swf	person(sheng)_rev.mp4		shēng​		
17	460	NURSE	HU SHI	Nurse (hu shi).swf	Nurse (hu shi).mp4		hù​ shì​		
17	461	PATIENT	BING REN	Patient (bing ren).swf	Patient (bing ren).mp4		bìng ​rén​		
17	462	OPERATION	SHOU SHU	Operation (shou shu).swf	Operation (shou shu).mp4		shǒu​ shù​		
17	463	HURRY	JI	Hurry - Ji.swf	Hurry-Ji.mp4		jí​		
17	464	ROOM	FANG	room(fang).swf	room(fang)_rev.mp4		​fáng​		
17	465	LADDER	TI	Ladder - Ti.swf	Ladder-Ti.mp4		​tī​		
17	466	LIFT (ELEVATOR)	DIAN TI	LIFT(ELEVATOR)(dian ti).swf	LIFT(ELEVATOR)(dian ti)_rev_1-NOSOUND.mp4		diàn ​tī​		
17	467	MEDICINE	YAO	medicine(yao).swf	medicine(yao)_rev.mp4		yào​		
17	468	PHARMACY	YI YAO FANG	Pharmacy - Yi yao fang.swf	Pharmacy-Yi_yao_fang.mp4		yī​ yào​ fáng​		
17	469	CLINIC	ZHENG LIAO SUO	Clinic - zheng liao suo.swf	Clinic-zheng_liao_suo.mp4		zhěng​ liáo​ suǒ​		
17	470	MEDICINE	YAO	medicine(yao).swf	Medicine-yao.mp4		yào​		
17	471	FLOWER	HUA 	Flower(hua).swf	Flower(hua)_rev.mp4		huā​		
17	472	GARDEN	YUAN	garden(yuan).swf	garden(yuan)_rev_1-no-Sound.mp4		yuán​		
17	473	GARDEN	HUA YUAN	Garden - huayuan.swf	Garden-huayuan.mp4		huā​yuán​		
17	474	TIME, WHEN	SHI	Time_moment_Shi2 Hou4.swf	time_ when(shi)_rev.mp4		​shì​		
17	475	TIME 	SHI JIAN	Time - shijian.swf	Time-shi_jian.mp4		shí ​jiān​		
17	476	FLORIST (SHOP)	HUA DIAN	Florist (Shop) hua dian.swf	Florist(Shop)-hua_dian.mp4		huā ​diàn​		
18	478	NEW	XIN	New(xin).swf	New(xin)_rev.mp4		xīn​		
18	479	YEAR	NIAN	Year - Nian.swf	Year-_Nian.mp4		nián​		
18	480	NEW YEAR	XIN NIAN	New year - xin nian.swf	New_year-xin_nian.mp4		xīn​ nián​		
